gender,birth_year,product_id,quantity,total_price,ordered_at
FEMALE,1983,37,4,656512.00,2024-03-07 20:07:55
FEMALE,1999,37,1,164128.00,2021-02-13 11:09:19
MALE,2004,37,1,164128.00,2023-01-29 04:09:02
MALE,2004,37,2,328256.00,2023-01-29 04:09:02
FEMALE,1971,37,1,164128.00,2023-12-22 13:52:57
FEMALE,1983,37,2,328256.00,2024-02-20 02:57:37
FEMALE,1995,37,5,820640.00,2021-10-17 13:48:34
MALE,1973,37,3,492384.00,2021-03-15 01:13:27
FEMALE,1986,37,5,820640.00,2020-08-31 13:19:56
FEMALE,1982,37,3,492384.00,2021-08-31 01:53:39
FEMALE,2009,37,4,656512.00,2023-05-04 12:36:43
FEMALE,1997,37,1,164128.00,2023-11-20 21:59:56
FEMALE,1992,37,2,328256.00,2023-10-12 03:56:22
MALE,1991,37,5,820640.00,2023-12-23 20:24:17
MALE,1989,37,2,328256.00,2020-10-24 21:34:51
MALE,2005,37,5,820640.00,2020-04-22 09:24:24
MALE,2008,37,2,328256.00,2023-01-06 11:05:23
FEMALE,1970,37,4,656512.00,2024-03-19 06:23:12
FEMALE,1977,37,5,820640.00,2021-11-20 19:37:41
MALE,1998,37,1,164128.00,2024-05-24 00:23:00
MALE,1998,37,1,164128.00,2023-08-05 04:23:17
MALE,1986,37,4,656512.00,2021-11-17 23:19:55
FEMALE,2010,37,3,492384.00,2022-12-03 14:44:55
MALE,1980,37,3,492384.00,2020-09-27 10:10:08
FEMALE,1997,37,2,328256.00,2023-11-20 23:23:44
FEMALE,1990,37,4,656512.00,2024-03-28 12:17:16
MALE,1998,37,3,492384.00,2020-04-30 02:06:01
FEMALE,2010,37,2,328256.00,2023-08-18 21:15:17
FEMALE,2010,37,5,820640.00,2023-02-24 17:38:44
FEMALE,2007,37,3,492384.00,2023-04-06 17:34:09
MALE,2008,37,5,820640.00,2022-04-12 01:35:31
MALE,1989,37,2,328256.00,2020-11-18 05:55:05
MALE,1989,37,2,328256.00,2020-11-18 05:55:05
MALE,1979,37,5,820640.00,2022-09-28 18:40:27
FEMALE,2000,37,3,492384.00,2020-04-08 18:41:44
MALE,1989,37,1,164128.00,2022-10-25 10:46:34
FEMALE,1979,37,1,164128.00,2021-02-13 20:31:03
FEMALE,1996,37,1,164128.00,2021-11-08 14:34:58
FEMALE,1991,37,4,656512.00,2024-04-16 21:41:48
MALE,1997,37,2,328256.00,2024-02-17 09:41:52
MALE,1980,37,5,820640.00,2020-06-27 22:19:13
MALE,1997,37,4,656512.00,2022-11-11 23:25:36
MALE,1992,37,3,492384.00,2023-08-27 21:23:48
MALE,2004,37,4,656512.00,2023-01-27 12:29:32
MALE,2004,37,1,164128.00,2023-06-04 06:24:22
FEMALE,1994,37,1,164128.00,2021-11-22 17:00:05
MALE,1992,37,3,492384.00,2022-03-20 16:23:18
MALE,2001,37,1,164128.00,2020-09-26 10:18:33
MALE,1979,37,5,820640.00,2023-04-29 02:15:44
FEMALE,2010,37,2,328256.00,2022-11-18 19:54:11
MALE,1997,37,2,328256.00,2023-02-23 13:55:58
FEMALE,2000,37,2,328256.00,2022-12-05 06:00:54
FEMALE,1994,37,4,656512.00,2023-01-28 05:16:57
MALE,2001,37,3,492384.00,2021-07-14 08:42:49
MALE,1979,37,4,656512.00,2022-08-03 16:31:41
MALE,2002,37,1,164128.00,2022-02-11 05:11:37
FEMALE,1977,37,1,164128.00,2022-01-22 01:55:09
FEMALE,1972,37,1,164128.00,2023-12-10 04:51:31
FEMALE,1996,37,3,492384.00,2021-11-05 01:49:48
FEMALE,2007,37,4,656512.00,2024-03-16 21:35:50
FEMALE,1974,37,5,820640.00,2022-02-04 13:40:14
MALE,2006,37,1,164128.00,2023-09-18 21:03:00
FEMALE,1978,37,4,656512.00,2023-09-04 18:14:17
MALE,1973,37,3,492384.00,2021-09-06 11:59:26
FEMALE,1978,37,2,328256.00,2023-08-31 13:55:03
MALE,1974,37,5,820640.00,2022-10-15 00:25:40
FEMALE,1977,37,4,656512.00,2022-02-15 06:41:36
FEMALE,1972,37,4,656512.00,2024-04-11 13:29:25
FEMALE,1972,37,4,656512.00,2023-09-29 04:10:31
FEMALE,1993,37,1,164128.00,2023-09-06 14:56:09
FEMALE,1990,37,1,164128.00,2022-08-16 21:26:56
FEMALE,2007,37,2,328256.00,2020-12-06 13:36:40
FEMALE,2010,37,3,492384.00,2022-03-05 00:25:27
MALE,1972,37,2,328256.00,2024-03-30 09:07:17
FEMALE,1997,37,1,164128.00,2023-12-01 15:36:15
MALE,1979,37,2,328256.00,2023-02-03 06:47:55
MALE,2003,37,4,656512.00,2022-07-25 13:54:40
FEMALE,1974,37,5,820640.00,2021-07-12 05:37:07
FEMALE,1974,37,1,164128.00,2021-07-12 05:37:07
FEMALE,1990,37,5,820640.00,2022-08-22 16:16:02
MALE,1998,37,5,820640.00,2023-09-30 19:19:06
FEMALE,1994,37,2,328256.00,2022-12-17 01:55:30
MALE,2008,37,1,164128.00,2021-10-11 15:43:52
FEMALE,1997,37,1,164128.00,2023-12-11 13:39:06
MALE,1988,37,5,820640.00,2023-07-31 03:55:57
MALE,1988,37,1,164128.00,2023-07-31 03:55:57
FEMALE,1990,37,5,820640.00,2024-03-30 14:02:09
MALE,2010,37,4,656512.00,2020-08-10 02:58:57
FEMALE,2000,37,4,656512.00,2022-04-29 03:10:30
FEMALE,1978,37,3,492384.00,2023-09-17 18:53:49
MALE,2008,37,1,164128.00,2022-08-14 06:09:23
MALE,1970,37,1,164128.00,2022-09-09 08:06:41
FEMALE,2004,37,2,328256.00,2021-01-27 18:41:47
FEMALE,1990,37,5,820640.00,2022-05-28 09:22:09
MALE,2006,37,1,164128.00,2023-09-26 18:46:37
FEMALE,2007,37,1,164128.00,2022-06-29 02:45:54
FEMALE,1999,37,4,656512.00,2022-08-05 17:32:13
FEMALE,1974,37,5,820640.00,2021-08-14 15:30:24
MALE,1990,37,5,820640.00,2023-11-20 00:54:50
FEMALE,1991,37,4,656512.00,2024-03-30 16:41:51
MALE,1998,37,5,820640.00,2021-05-22 09:23:56
MALE,1988,37,1,164128.00,2023-12-04 09:23:10
FEMALE,2008,37,4,656512.00,2020-12-19 20:53:16
FEMALE,1972,37,1,164128.00,2024-03-26 00:56:13
FEMALE,1972,37,2,328256.00,2024-03-26 00:56:13
MALE,1985,37,1,164128.00,2022-11-26 04:09:06
MALE,1972,37,1,164128.00,2024-03-17 03:19:31
MALE,1972,37,3,492384.00,2024-03-17 03:19:31
MALE,1973,37,5,820640.00,2022-01-02 14:39:55
FEMALE,1996,37,2,328256.00,2021-11-12 07:24:41
MALE,2002,37,4,656512.00,2022-06-09 07:40:22
MALE,2010,37,1,164128.00,2020-04-02 11:12:44
MALE,1991,37,2,328256.00,2024-02-17 11:26:57
MALE,1972,37,2,328256.00,2024-03-27 03:31:54
FEMALE,1981,37,2,328256.00,2020-08-22 11:10:58
MALE,1973,37,5,820640.00,2021-07-27 06:38:04
MALE,1970,37,3,492384.00,2023-06-21 21:12:19
FEMALE,1986,37,3,492384.00,2021-02-25 22:41:03
MALE,1988,37,5,820640.00,2023-08-09 07:09:26
FEMALE,1997,37,5,820640.00,2023-12-22 16:41:33
FEMALE,2010,37,3,492384.00,2023-05-05 16:12:14
FEMALE,1988,37,2,328256.00,2021-01-13 03:52:22
MALE,1996,37,2,328256.00,2024-04-03 12:13:53
FEMALE,2003,37,2,328256.00,2022-10-11 10:54:14
MALE,1983,37,4,656512.00,2023-11-17 05:06:21
FEMALE,1990,37,1,164128.00,2022-03-30 23:29:26
MALE,2001,37,3,492384.00,2020-08-05 23:22:19
FEMALE,1995,37,3,492384.00,2021-11-13 03:18:07
MALE,2003,37,2,328256.00,2022-05-05 06:16:21
MALE,1991,37,2,328256.00,2023-10-08 17:10:31
MALE,2008,37,4,656512.00,2020-10-20 18:58:17
FEMALE,1982,37,4,656512.00,2023-09-26 03:19:03
FEMALE,1986,37,5,820640.00,2021-10-03 09:52:45
MALE,1991,37,5,820640.00,2023-08-06 20:17:49
FEMALE,1970,37,5,820640.00,2021-04-05 20:48:57
MALE,1973,37,1,164128.00,2020-06-06 07:07:19
FEMALE,1996,37,1,164128.00,2021-11-09 04:30:18
FEMALE,2004,37,1,164128.00,2023-03-15 13:48:26
FEMALE,1982,37,2,328256.00,2021-06-29 02:24:56
FEMALE,2010,37,3,492384.00,2021-07-20 21:16:12
MALE,1989,37,1,164128.00,2022-11-02 01:07:18
FEMALE,1999,37,5,820640.00,2021-12-19 21:10:27
FEMALE,1978,37,3,492384.00,2023-10-01 20:21:48
MALE,1983,37,1,164128.00,2023-11-14 01:26:57
MALE,2008,37,4,656512.00,2022-07-31 21:38:20
MALE,2006,37,4,656512.00,2023-09-04 02:03:48
MALE,1989,37,1,164128.00,2022-10-12 03:57:10
FEMALE,1982,37,5,820640.00,2022-02-07 15:49:21
FEMALE,2003,37,4,656512.00,2023-11-29 06:09:08
FEMALE,1972,37,2,328256.00,2022-01-30 07:26:40
FEMALE,1982,37,5,820640.00,2022-01-01 18:18:12
FEMALE,1999,37,2,328256.00,2021-03-01 14:13:37
MALE,1990,37,1,164128.00,2023-07-01 14:57:34
MALE,2003,37,5,820640.00,2022-08-06 07:38:41
FEMALE,1971,37,4,656512.00,2023-04-10 01:02:46
FEMALE,1982,37,4,656512.00,2023-05-13 18:38:20
MALE,1973,37,1,164128.00,2021-11-10 00:25:02
FEMALE,1982,37,1,164128.00,2021-10-26 07:58:20
MALE,1989,37,3,492384.00,2020-11-14 04:36:03
MALE,1974,37,2,328256.00,2020-08-17 20:35:08
FEMALE,1970,37,4,656512.00,2023-08-05 02:35:31
MALE,2002,37,3,492384.00,2022-06-11 17:37:13
FEMALE,1977,37,1,164128.00,2022-01-28 07:33:05
MALE,1979,37,3,492384.00,2023-04-10 13:32:13
FEMALE,1978,37,2,328256.00,2022-10-18 06:17:10
FEMALE,1997,37,2,328256.00,2023-10-13 09:25:52
MALE,2005,37,5,820640.00,2021-09-16 11:51:44
FEMALE,1979,37,1,164128.00,2021-01-21 04:15:43
MALE,1985,37,5,820640.00,2022-04-04 18:09:43
MALE,1994,37,5,820640.00,2024-01-03 10:46:56
FEMALE,1978,37,3,492384.00,2023-12-28 06:33:09
MALE,2008,37,5,820640.00,2023-11-23 19:42:11
MALE,2008,37,4,656512.00,2023-11-23 19:42:11
MALE,1991,37,3,492384.00,2024-02-26 16:22:06
MALE,1980,37,1,164128.00,2020-06-09 08:43:47
FEMALE,1982,37,2,328256.00,2021-08-10 11:45:09
MALE,1994,37,3,492384.00,2024-02-05 19:50:28
FEMALE,1991,37,2,328256.00,2024-05-04 17:23:52
MALE,1970,37,5,820640.00,2023-01-29 00:49:40
MALE,2003,37,4,656512.00,2022-06-16 12:43:53
MALE,1983,37,3,492384.00,2021-02-24 12:15:41
MALE,1991,37,2,328256.00,2023-12-07 22:09:07
FEMALE,1971,37,2,328256.00,2023-12-24 05:39:47
MALE,1994,37,3,492384.00,2024-05-27 08:51:33
MALE,1972,37,3,492384.00,2024-03-14 21:54:21
FEMALE,2008,37,3,492384.00,2021-09-03 20:02:56
FEMALE,1977,37,3,492384.00,2022-01-08 05:08:34
MALE,1998,37,5,820640.00,2023-03-16 18:30:58
MALE,2010,37,4,656512.00,2020-07-05 20:56:58
MALE,2010,37,3,492384.00,2020-07-05 20:56:58
MALE,1998,37,5,820640.00,2020-11-10 12:23:31
MALE,1974,37,1,164128.00,2022-03-27 07:23:10
FEMALE,2008,37,3,492384.00,2020-05-07 10:37:34
MALE,2005,37,2,328256.00,2021-08-02 06:26:45
MALE,2008,37,1,164128.00,2021-11-25 02:12:55
FEMALE,1996,37,5,820640.00,2021-11-11 19:45:04
FEMALE,1999,37,2,328256.00,2022-01-20 09:49:52
MALE,2002,37,2,328256.00,2022-06-05 07:30:53
MALE,2002,37,1,164128.00,2022-06-15 00:03:17
MALE,1974,37,1,164128.00,2021-09-04 10:13:41
MALE,1997,37,2,328256.00,2024-02-14 15:09:20
MALE,1997,37,3,492384.00,2023-11-25 15:53:27
MALE,1979,37,5,820640.00,2023-02-04 02:39:18
FEMALE,1978,37,3,492384.00,2022-09-28 14:13:29
MALE,1986,37,3,492384.00,2022-02-11 07:18:11
MALE,1983,37,4,656512.00,2023-09-26 07:44:15
FEMALE,1978,37,4,656512.00,2022-11-27 15:36:18
FEMALE,1983,37,5,820640.00,2024-06-22 06:15:53
MALE,1997,37,5,820640.00,2023-05-09 00:34:23
FEMALE,1982,37,2,328256.00,2023-08-30 07:14:11
MALE,1988,37,3,492384.00,2023-07-23 15:40:05
FEMALE,2007,37,1,164128.00,2024-05-12 23:19:50
FEMALE,2000,37,5,820640.00,2022-01-25 15:11:54
FEMALE,2000,37,5,820640.00,2022-01-25 15:11:54
MALE,2002,37,3,492384.00,2022-03-18 15:02:12
MALE,1972,37,2,328256.00,2023-08-24 20:29:57
FEMALE,1996,37,1,164128.00,2021-11-15 10:50:28
MALE,1979,37,3,492384.00,2022-08-05 07:37:22
FEMALE,2004,37,2,328256.00,2024-03-06 01:41:51
MALE,1986,37,4,656512.00,2023-06-30 00:17:56
MALE,2008,37,3,492384.00,2023-01-25 19:36:25
FEMALE,1982,37,1,164128.00,2023-11-18 05:26:05
MALE,1989,37,2,328256.00,2022-10-29 10:16:27
MALE,2005,37,1,164128.00,2021-07-27 12:35:36
FEMALE,1996,37,4,656512.00,2021-11-05 16:06:16
MALE,1983,37,3,492384.00,2021-01-30 16:23:15
FEMALE,2007,37,4,656512.00,2024-03-12 13:37:24
FEMALE,1982,37,4,656512.00,2021-12-14 07:50:36
MALE,1990,37,3,492384.00,2024-07-07 00:21:59
MALE,2008,37,1,164128.00,2023-01-09 12:28:51
MALE,1994,37,5,820640.00,2024-03-19 00:46:58
FEMALE,1979,37,1,164128.00,2021-07-12 01:25:38
FEMALE,1985,37,3,492384.00,2023-11-22 13:56:37
MALE,1988,37,3,492384.00,2023-08-29 04:17:28
FEMALE,1997,37,1,164128.00,2024-01-06 15:31:35
MALE,1989,37,3,492384.00,2020-11-29 15:57:04
MALE,2003,37,2,328256.00,2022-06-15 14:55:51
MALE,1985,37,3,492384.00,2022-06-09 12:48:48
MALE,1974,37,3,492384.00,2020-12-03 07:09:15
MALE,2008,37,2,328256.00,2021-07-08 20:14:03
MALE,2003,37,2,328256.00,2022-06-13 17:28:05
FEMALE,1994,37,1,164128.00,2021-05-15 06:01:57
FEMALE,1988,37,4,656512.00,2020-12-17 21:39:19
FEMALE,1983,37,5,820640.00,2023-09-15 13:21:58
MALE,2008,37,3,492384.00,2023-09-21 02:02:03
FEMALE,2009,37,1,164128.00,2023-08-15 21:02:44
FEMALE,2009,37,1,164128.00,2023-07-26 05:26:29
MALE,1981,37,3,492384.00,2023-03-01 07:14:50
FEMALE,2004,37,4,656512.00,2023-01-29 12:42:02
FEMALE,1982,37,3,492384.00,2022-02-04 08:43:42
FEMALE,1997,37,1,164128.00,2023-07-16 22:19:11
FEMALE,2004,37,3,492384.00,2023-04-06 06:29:33
FEMALE,1970,37,2,328256.00,2022-02-03 16:20:29
MALE,2008,37,2,328256.00,2024-05-12 03:26:46
FEMALE,2004,37,2,328256.00,2022-01-08 11:53:38
FEMALE,1979,37,2,328256.00,2021-06-07 08:47:36
MALE,2001,37,5,820640.00,2021-08-04 11:08:25
FEMALE,2009,37,1,164128.00,2023-06-05 01:11:04
MALE,1998,37,3,492384.00,2024-05-23 08:28:54
FEMALE,1977,37,4,656512.00,2021-12-21 17:29:47
MALE,1972,37,3,492384.00,2024-03-27 02:12:40
FEMALE,2008,37,1,164128.00,2022-01-30 07:16:15
MALE,1992,37,3,492384.00,2022-03-20 08:52:12
MALE,1979,37,2,328256.00,2023-01-05 01:49:20
MALE,1973,37,3,492384.00,2022-02-07 07:09:13
MALE,1980,37,5,820640.00,2020-07-07 17:27:00
MALE,1992,37,3,492384.00,2023-08-05 16:38:12
FEMALE,1990,37,1,164128.00,2024-03-30 02:43:12
FEMALE,1978,37,4,656512.00,2023-09-18 02:42:06
FEMALE,1970,37,2,328256.00,2024-02-14 22:45:50
MALE,1997,37,5,820640.00,2024-02-16 00:09:38
FEMALE,1979,37,4,656512.00,2021-05-07 06:26:09
FEMALE,1997,37,1,164128.00,2024-04-30 00:44:43
MALE,2003,37,2,328256.00,2021-07-25 02:21:36
MALE,1997,37,3,492384.00,2022-08-17 18:09:49
MALE,1988,37,4,656512.00,2023-07-08 15:58:25
MALE,2005,37,2,328256.00,2020-07-05 04:20:24
MALE,2010,37,1,164128.00,2020-10-11 20:51:07
FEMALE,2004,37,1,164128.00,2023-04-28 15:50:14
FEMALE,1991,37,2,328256.00,2024-03-28 08:38:23
MALE,1989,37,3,492384.00,2022-10-24 01:50:30
FEMALE,2001,37,4,656512.00,2022-04-30 02:43:08
MALE,2005,37,2,328256.00,2024-04-09 22:04:21
MALE,2005,37,4,656512.00,2024-04-09 22:04:21
MALE,2008,37,4,656512.00,2023-10-24 12:58:41
MALE,1991,37,5,820640.00,2023-08-23 03:28:03
MALE,1992,37,5,820640.00,2022-03-17 03:59:03
MALE,2010,37,5,820640.00,2020-10-26 16:38:15
FEMALE,1988,37,5,820640.00,2020-12-26 12:29:13
FEMALE,1972,37,4,656512.00,2023-04-19 13:36:20
MALE,2004,37,3,492384.00,2023-04-15 17:12:31
FEMALE,1999,37,4,656512.00,2022-01-24 12:12:41
FEMALE,2010,37,4,656512.00,2023-06-26 11:05:06
FEMALE,2010,37,4,656512.00,2023-06-26 11:05:06
MALE,1990,37,4,656512.00,2021-08-04 10:11:49
MALE,1991,37,4,656512.00,2023-09-17 08:42:30
MALE,1979,37,1,164128.00,2023-07-12 21:19:11
MALE,1973,37,4,656512.00,2021-06-25 09:41:45
FEMALE,1994,37,3,492384.00,2022-12-20 16:21:02
FEMALE,2010,37,5,820640.00,2021-04-27 12:21:52
MALE,2005,37,4,656512.00,2021-09-05 03:16:20
FEMALE,1999,37,5,820640.00,2021-12-05 10:16:21
FEMALE,1982,37,5,820640.00,2021-08-26 00:56:53
MALE,1986,37,1,164128.00,2021-12-31 10:37:21
MALE,2008,37,2,328256.00,2021-10-13 07:32:16
FEMALE,2009,37,4,656512.00,2023-05-05 06:56:19
MALE,2001,37,3,492384.00,2020-10-05 11:46:03
MALE,1974,37,3,492384.00,2022-10-13 17:24:43
FEMALE,2009,37,5,820640.00,2023-05-07 08:27:36
FEMALE,2003,37,3,492384.00,2021-06-13 04:07:48
FEMALE,1970,37,2,328256.00,2021-12-26 20:08:39
FEMALE,1970,37,5,820640.00,2021-12-26 20:08:39
FEMALE,1982,37,4,656512.00,2024-01-14 17:43:51
FEMALE,2004,37,1,164128.00,2023-07-16 15:14:49
MALE,1994,37,1,164128.00,2023-12-20 07:30:47
FEMALE,1985,37,1,164128.00,2023-12-28 10:49:37
MALE,1986,37,3,492384.00,2021-11-14 06:06:59
MALE,2003,37,3,492384.00,2022-06-27 20:56:07
MALE,1973,37,5,820640.00,2023-02-07 09:59:12
FEMALE,1977,37,1,164128.00,2021-11-16 03:38:56
MALE,1988,37,1,164128.00,2023-08-10 22:12:06
MALE,1990,37,3,492384.00,2021-07-18 06:34:18
MALE,1974,37,4,656512.00,2021-05-24 06:57:49
FEMALE,2008,37,2,328256.00,2020-03-02 10:42:34
MALE,1988,37,1,164128.00,2023-08-13 02:24:40
MALE,1997,37,1,164128.00,2024-01-25 05:02:05
FEMALE,1979,37,2,328256.00,2021-02-10 20:19:05
MALE,2005,37,1,164128.00,2020-04-11 06:50:45
FEMALE,2007,37,2,328256.00,2022-01-30 09:13:40
MALE,1979,37,2,328256.00,2022-09-19 03:42:40
FEMALE,1997,37,2,328256.00,2024-05-07 20:19:50
MALE,1985,37,1,164128.00,2022-12-04 14:56:35
FEMALE,2008,37,3,492384.00,2024-06-15 04:56:13
MALE,1983,37,4,656512.00,2023-04-23 00:48:10
MALE,1985,37,4,656512.00,2022-04-16 13:17:24
FEMALE,2010,37,1,164128.00,2023-08-12 15:19:57
FEMALE,1990,37,3,492384.00,2024-03-28 03:54:47
FEMALE,1999,37,5,820640.00,2022-08-26 07:49:21
FEMALE,1979,37,5,820640.00,2021-05-13 10:09:15
FEMALE,1970,37,3,492384.00,2021-09-30 08:33:24
MALE,1992,37,3,492384.00,2022-03-13 12:01:11
MALE,1988,37,5,820640.00,2023-06-15 02:40:54
MALE,1983,37,1,164128.00,2021-02-01 14:44:54
MALE,1981,37,5,820640.00,2022-12-10 15:13:25
MALE,1981,37,4,656512.00,2022-12-10 15:13:25
FEMALE,2009,37,1,164128.00,2023-06-07 15:09:36
FEMALE,1972,37,4,656512.00,2024-01-18 23:29:27
FEMALE,1974,37,2,328256.00,2021-07-24 06:40:40
FEMALE,1970,37,5,820640.00,2024-02-16 11:54:07
FEMALE,1978,37,4,656512.00,2022-04-24 19:50:50
FEMALE,2001,37,4,656512.00,2022-01-31 09:56:08
MALE,1991,37,5,820640.00,2024-03-14 20:04:56
MALE,2003,37,5,820640.00,2022-03-12 06:19:23
MALE,2006,37,2,328256.00,2023-09-26 03:47:55
MALE,1998,37,2,328256.00,2020-12-28 15:13:04
FEMALE,1970,37,5,820640.00,2023-09-10 11:54:44
MALE,1986,37,3,492384.00,2023-08-01 10:17:34
FEMALE,1982,37,5,820640.00,2021-07-05 09:35:22
MALE,1988,37,2,328256.00,2023-08-06 12:16:37
FEMALE,2003,37,3,492384.00,2021-06-04 18:27:44
MALE,1973,37,5,820640.00,2020-05-03 03:43:15
MALE,1987,37,1,164128.00,2020-03-30 09:11:43
FEMALE,1990,37,5,820640.00,2022-04-17 17:31:11
MALE,1998,37,1,164128.00,2021-03-29 14:04:05
MALE,1990,37,5,820640.00,2024-01-09 12:24:44
FEMALE,1988,37,3,492384.00,2021-03-04 03:48:03
MALE,1992,37,4,656512.00,2022-03-19 17:06:42
FEMALE,2009,37,3,492384.00,2023-07-06 07:37:26
MALE,2003,37,3,492384.00,2021-12-01 21:23:23
MALE,2003,37,4,656512.00,2021-12-01 21:23:23
MALE,1992,37,3,492384.00,2022-03-16 03:21:49
MALE,1985,37,1,164128.00,2023-01-14 11:09:41
MALE,1986,37,1,164128.00,2023-07-12 08:14:47
FEMALE,1983,37,3,492384.00,2023-10-28 06:24:49
MALE,1980,37,5,820640.00,2020-07-01 17:15:12
MALE,1991,37,3,492384.00,2024-03-24 05:05:47
MALE,1970,37,2,328256.00,2023-02-12 22:22:59
MALE,1972,37,5,820640.00,2023-09-06 11:43:48
FEMALE,1982,37,2,328256.00,2023-11-15 16:54:21
MALE,2005,37,1,164128.00,2020-09-23 22:21:35
MALE,1990,37,2,328256.00,2023-03-15 07:44:06
FEMALE,1972,37,1,164128.00,2024-04-04 17:20:07
FEMALE,1990,37,5,820640.00,2024-03-29 15:25:06
MALE,1988,37,1,164128.00,2023-06-25 08:56:08
FEMALE,1971,37,3,492384.00,2023-07-27 16:37:41
MALE,1998,37,2,328256.00,2023-09-08 00:04:28
MALE,2008,37,2,328256.00,2021-05-13 04:40:29
MALE,1974,37,2,328256.00,2022-01-19 02:33:48
MALE,1998,37,3,492384.00,2024-05-19 13:03:08
FEMALE,1983,37,5,820640.00,2024-06-25 02:27:57
MALE,1970,37,3,492384.00,2022-08-09 17:15:18
MALE,2002,37,2,328256.00,2022-05-01 18:19:01
FEMALE,1991,37,1,164128.00,2024-03-27 20:15:43
FEMALE,2008,37,5,820640.00,2024-06-11 00:22:23
MALE,1983,37,4,656512.00,2021-02-01 21:37:52
MALE,1992,37,1,164128.00,2023-07-22 10:35:34
MALE,1992,37,4,656512.00,2023-07-13 08:33:26
MALE,1998,37,3,492384.00,2021-07-27 09:49:44
MALE,1998,37,5,820640.00,2023-07-12 14:49:27
FEMALE,1978,37,4,656512.00,2022-11-20 10:50:51
FEMALE,1971,37,3,492384.00,2023-02-22 15:49:46
FEMALE,1990,37,5,820640.00,2022-07-09 16:50:05
FEMALE,1972,37,4,656512.00,2023-04-16 00:10:38
FEMALE,1972,37,5,820640.00,2023-04-16 00:10:38
FEMALE,2003,37,1,164128.00,2023-07-16 21:02:20
FEMALE,1997,37,2,328256.00,2024-04-19 10:07:46
FEMALE,2010,37,5,820640.00,2022-12-10 22:30:39
MALE,1989,37,2,328256.00,2022-10-26 11:23:56
FEMALE,2001,37,1,164128.00,2022-04-04 00:48:10
MALE,1988,37,2,328256.00,2023-08-23 13:54:54
MALE,2008,37,5,820640.00,2024-05-03 10:44:30
MALE,1985,37,5,820640.00,2022-10-22 15:05:59
FEMALE,1981,37,1,164128.00,2022-10-22 18:49:58
MALE,1987,37,5,820640.00,2020-04-05 03:27:46
FEMALE,1978,37,3,492384.00,2023-08-08 00:27:14
FEMALE,2004,37,2,328256.00,2023-05-02 18:29:54
FEMALE,2000,37,4,656512.00,2023-03-01 10:54:09
FEMALE,2000,37,5,820640.00,2023-03-01 10:54:09
MALE,1972,37,5,820640.00,2024-03-09 18:02:20
MALE,1987,37,2,328256.00,2020-02-19 12:27:52
MALE,1972,37,1,164128.00,2023-07-24 09:21:14
MALE,1989,37,1,164128.00,2020-11-18 19:08:33
FEMALE,1985,37,4,656512.00,2023-09-23 11:43:43
FEMALE,1985,37,1,164128.00,2023-09-23 11:43:43
FEMALE,1985,37,2,328256.00,2023-09-23 11:43:43
MALE,2005,37,3,492384.00,2021-04-13 22:27:21
MALE,1978,37,2,328256.00,2021-12-30 11:13:07
MALE,1989,37,3,492384.00,2022-11-02 15:48:41
FEMALE,2010,37,2,328256.00,2022-12-24 07:41:18
MALE,2008,37,5,820640.00,2022-04-24 22:54:36
MALE,1979,37,4,656512.00,2022-08-07 21:28:41
MALE,1974,37,1,164128.00,2021-01-07 15:07:13
FEMALE,2001,37,2,328256.00,2022-01-27 15:19:18
MALE,1970,37,5,820640.00,2023-03-25 10:10:41
FEMALE,1990,37,5,820640.00,2024-03-28 22:13:12
MALE,1992,37,3,492384.00,2023-10-10 09:05:12
MALE,2008,37,4,656512.00,2024-01-01 07:36:40
FEMALE,1997,37,1,164128.00,2024-04-13 00:42:52
FEMALE,2004,37,3,492384.00,2023-11-22 09:43:40
MALE,1998,37,5,820640.00,2023-05-02 00:16:53
MALE,1983,37,2,328256.00,2023-08-31 01:35:31
MALE,1997,37,4,656512.00,2022-09-09 17:57:34
FEMALE,1982,37,2,328256.00,2022-03-01 21:03:06
FEMALE,1997,37,3,492384.00,2023-10-18 09:03:33
FEMALE,1992,37,5,820640.00,2022-10-01 18:40:16
MALE,2002,37,4,656512.00,2021-11-01 01:21:24
MALE,1994,37,4,656512.00,2024-01-20 04:39:58
MALE,2005,37,5,820640.00,2024-04-03 15:07:59
FEMALE,1994,37,5,820640.00,2022-10-31 08:49:35
MALE,1979,37,4,656512.00,2023-02-17 17:21:05
MALE,1980,37,5,820640.00,2024-01-04 03:03:38
MALE,1996,37,5,820640.00,2024-04-03 15:42:46
FEMALE,2009,37,3,492384.00,2023-05-09 21:25:57
FEMALE,2009,37,4,656512.00,2023-05-09 21:25:57
FEMALE,1997,37,4,656512.00,2023-08-30 20:27:38
MALE,1981,37,2,328256.00,2023-02-09 06:34:37
MALE,1974,37,2,328256.00,2020-10-23 01:14:13
MALE,1987,37,5,820640.00,2020-04-11 20:04:30
FEMALE,1994,37,1,164128.00,2023-06-21 03:07:03
FEMALE,1995,37,2,328256.00,2021-11-01 20:29:17
MALE,1985,37,4,656512.00,2022-04-19 19:48:29
FEMALE,1991,38,4,741004.00,2024-03-19 17:30:48
MALE,2002,38,5,926255.00,2022-05-13 19:25:11
MALE,2004,38,3,555753.00,2022-12-30 12:19:14
MALE,2003,38,5,926255.00,2022-04-12 15:53:35
MALE,1981,38,5,926255.00,2021-12-14 16:57:17
